"Column Name","Label"
"S1101_C04_003M","Female householder, no husband present, family household!!Margin of Error!!FAMILIES!!Total families"
"S1101_C04_003MA","Annotation of Female householder, no husband present, family household!!Margin of Error!!FAMILIES!!Total families"
"S1101_C05_003E","Nonfamily household!!Estimate!!FAMILIES!!Total families"
"S1101_C05_003M","Nonfamily household!!Margin of Error!!FAMILIES!!Total families"
"S1101_C05_003MA","Annotation of Nonfamily household!!Margin of Error!!FAMILIES!!Total families"
"S1101_C05_003EA","Annotation of Nonfamily household!!Estimate!!FAMILIES!!Total families"
"S1101_C01_004E","Total!!Estimate!!FAMILIES!!Average family size"
"S1101_C01_004M","Total!!Margin of Error!!FAMILIES!!Average family size"
"S1101_C01_004MA","Annotation of Total!!Margin of Error!!FAMILIES!!Average family size"
"S1101_C01_004EA","Annotation of Total!!Estimate!!FAMILIES!!Average family size"
"S1101_C02_004E","Married-couple family household!!Estimate!!FAMILIES!!Average family size"
"S1101_C02_004M","Married-couple family household!!Margin of Error!!FAMILIES!!Average family size"
"S1101_C02_004MA","Annotation of Married-couple family household!!Margin of Error!!FAMILIES!!Average family size"
"S1101_C02_004EA","Annotation of Married-couple family household!!Estimate!!FAMILIES!!Average family size"
"S1101_C03_004E","Male householder, no wife present, family household!!Estimate!!FAMILIES!!Average family size"
"S1101_C03_004M","Male householder, no wife present, family household!!Margin of Error!!FAMILIES!!Average family size"
"S1101_C03_004MA","Annotation of Male householder, no wife present, family household!!Margin of Error!!FAMILIES!!Average family size"
"S1101_C03_004EA","Annotation of Male householder, no wife present, family household!!Estimate!!FAMILIES!!Average family size"
"S1101_C04_004E","Female householder, no husband present, family household!!Estimate!!FAMILIES!!Average family size"
"S1101_C04_004M","Female householder, no husband present, family household!!Margin of Error!!FAMILIES!!Average family size"
"S1101_C04_004MA","Annotation of Female householder, no husband present, family household!!Margin of Error!!FAMILIES!!Average family size"
"S1101_C04_004EA","Annotation of Female householder, no husband present, family household!!Estimate!!FAMILIES!!Average family size"
"S1101_C05_004E","Nonfamily household!!Estimate!!FAMILIES!!Average family size"
"S1101_C05_004EA","Annotation of Nonfamily household!!Estimate!!FAMILIES!!Average family size"
"S1101_C05_004M","Nonfamily household!!Margin of Error!!FAMILIES!!Average family size"
"S1101_C05_004MA","Annotation of Nonfamily household!!Margin of Error!!FAMILIES!!Average family size"
"S1101_C01_005E","Total!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C01_005M","Total!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C01_005MA","Annotation of Total!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C01_005EA","Annotation of Total!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C02_005E","Married-couple family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C02_005M","Married-couple family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C02_005MA","Annotation of Married-couple family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C02_005EA","Annotation of Married-couple family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C03_005E","Male householder, no wife present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C03_005M","Male householder, no wife present, family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C03_005MA","Annotation of Male householder, no wife present, family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C03_005EA","Annotation of Male householder, no wife present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C04_005E","Female householder, no husband present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C04_005M","Female householder, no husband present, family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C04_005MA","Annotation of Female householder, no husband present, family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C04_005EA","Annotation of Female householder, no husband present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C05_005E","Nonfamily household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C05_005EA","Annotation of Nonfamily household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C05_005M","Nonfamily household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C05_005MA","Annotation of Nonfamily household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years"
"S1101_C01_006E","Total!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C01_006M","Total!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C01_006MA","Annotation of Total!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C01_006EA","Annotation of Total!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C02_006E","Married-couple family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C02_006M","Married-couple family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C02_006MA","Annotation of Married-couple family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C02_006EA","Annotation of Married-couple family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C03_006E","Male householder, no wife present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C03_006EA","Annotation of Male householder, no wife present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C03_006M","Male householder, no wife present, family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C03_006MA","Annotation of Male householder, no wife present, family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C04_006E","Female householder, no husband present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C04_006M","Female householder, no husband present, family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C04_006MA","Annotation of Female householder, no husband present, family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C04_006EA","Annotation of Female householder, no husband present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C05_006E","Nonfamily household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C05_006EA","Annotation of Nonfamily household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C05_006M","Nonfamily household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C05_006MA","Annotation of Nonfamily household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years only"
"S1101_C01_007E","Total!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C01_007EA","Annotation of Total!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C01_007M","Total!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C01_007MA","Annotation of Total!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C02_007E","Married-couple family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C02_007M","Married-couple family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C02_007MA","Annotation of Married-couple family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C02_007EA","Annotation of Married-couple family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C03_007E","Male householder, no wife present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C03_007EA","Annotation of Male householder, no wife present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C03_007M","Male householder, no wife present, family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C03_007MA","Annotation of Male householder, no wife present, family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C04_007E","Female householder, no husband present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C04_007M","Female householder, no husband present, family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C04_007MA","Annotation of Female householder, no husband present, family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C04_007EA","Annotation of Female householder, no husband present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C05_007E","Nonfamily household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C05_007M","Nonfamily household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C05_007MA","Annotation of Nonfamily household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C05_007EA","Annotation of Nonfamily household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!Under 6 years and 6 to 17 years"
"S1101_C01_008E","Total!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C01_008EA","Annotation of Total!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C01_008M","Total!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C01_008MA","Annotation of Total!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C02_008E","Married-couple family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C02_008M","Married-couple family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C02_008MA","Annotation of Married-couple family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C02_008EA","Annotation of Married-couple family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C03_008E","Male householder, no wife present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C03_008M","Male householder, no wife present, family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C03_008MA","Annotation of Male householder, no wife present, family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C03_008EA","Annotation of Male householder, no wife present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C04_008E","Female householder, no husband present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C04_008EA","Annotation of Female householder, no husband present, family household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C04_008M","Female householder, no husband present, family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C04_008MA","Annotation of Female householder, no husband present, family household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C05_008E","Nonfamily household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C05_008M","Nonfamily household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C05_008MA","Annotation of Nonfamily household!!Margin of Error!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C05_008EA","Annotation of Nonfamily household!!Estimate!!AGE OF OWN CHILDREN!!Households with own children of the householder under 18 years!!6 to 17 years only"
"S1101_C01_009E","Total!!Estimate!!Total households"
"S1101_C01_009M","Total!!Margin of Error!!Total households"
"S1101_C01_009MA","Annotation of Total!!Margin of Error!!Total households"
"S1101_C01_009EA","Annotation of Total!!Estimate!!Total households"
"S1101_C02_009E","Married-couple family household!!Estimate!!Total households"
"S1101_C02_009EA","Annotation of Married-couple family household!!Estimate!!Total households"
"S1101_C02_009M","Married-couple family household!!Margin of Error!!Total households"
"S1101_C02_009MA","Annotation of Married-couple family household!!Margin of Error!!Total households"
"S1101_C03_009E","Male householder, no wife present, family household!!Estimate!!Total households"
"S1101_C03_009M","Male householder, no wife present, family household!!Margin of Error!!Total households"
"S1101_C03_009MA","Annotation of Male householder, no wife present, family household!!Margin of Error!!Total households"
"S1101_C03_009EA","Annotation of Male householder, no wife present, family household!!Estimate!!Total households"
"S1101_C04_009E","Female householder, no husband present, family household!!Estimate!!Total households"
"S1101_C04_009M","Female householder, no husband present, family household!!Margin of Error!!Total households"
"S1101_C04_009MA","Annotation of Female householder, no husband present, family household!!Margin of Error!!Total households"
"S1101_C04_009EA","Annotation of Female householder, no husband present, family household!!Estimate!!Total households"
"S1101_C05_009E","Nonfamily household!!Estimate!!Total households"
"S1101_C05_009M","Nonfamily household!!Margin of Error!!Total households"
"S1101_C05_009MA","Annotation of Nonfamily household!!Margin of Error!!Total households"
"S1101_C05_009EA","Annotation of Nonfamily household!!Estimate!!Total households"
"S1101_C01_010E","Total!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C01_010M","Total!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C01_010MA","Annotation of Total!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C01_010EA","Annotation of Total!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C02_010E","Married-couple family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C02_010M","Married-couple family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C02_010MA","Annotation of Married-couple family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C02_010EA","Annotation of Married-couple family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C03_010E","Male householder, no wife present, family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C03_010M","Male householder, no wife present, family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C03_010MA","Annotation of Male householder, no wife present, family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C03_010EA","Annotation of Male householder, no wife present, family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C04_010E","Female householder, no husband present, family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C04_010M","Female householder, no husband present, family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C04_010MA","Annotation of Female householder, no husband present, family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C04_010EA","Annotation of Female householder, no husband present, family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C05_010E","Nonfamily household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C05_010EA","Annotation of Nonfamily household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C05_010M","Nonfamily household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C05_010MA","Annotation of Nonfamily household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years"
"S1101_C01_011E","Total!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C01_011M","Total!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C01_011MA","Annotation of Total!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C01_011EA","Annotation of Total!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C02_011E","Married-couple family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C02_011M","Married-couple family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C02_011MA","Annotation of Married-couple family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C02_011EA","Annotation of Married-couple family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C03_011E","Male householder, no wife present, family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C03_011EA","Annotation of Male householder, no wife present, family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C03_011M","Male householder, no wife present, family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C03_011MA","Annotation of Male householder, no wife present, family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C04_011E","Female householder, no husband present, family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C04_011M","Female householder, no husband present, family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C04_011MA","Annotation of Female householder, no husband present, family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C04_011EA","Annotation of Female householder, no husband present, family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C05_011E","Nonfamily household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C05_011EA","Annotation of Nonfamily household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C05_011M","Nonfamily household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C05_011MA","Annotation of Nonfamily household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Households with one or more people 60 years and over"
"S1101_C01_012E","Total!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C01_012M","Total!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C01_012MA","Annotation of Total!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C01_012EA","Annotation of Total!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C02_012E","Married-couple family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C02_012M","Married-couple family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C02_012MA","Annotation of Married-couple family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C02_012EA","Annotation of Married-couple family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C03_012E","Male householder, no wife present, family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C03_012EA","Annotation of Male householder, no wife present, family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C03_012M","Male householder, no wife present, family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C03_012MA","Annotation of Male householder, no wife present, family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C04_012E","Female householder, no husband present, family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C04_012M","Female householder, no husband present, family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C04_012MA","Annotation of Female householder, no husband present, family household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C04_012EA","Annotation of Female householder, no husband present, family household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C05_012E","Nonfamily household!!Estimate!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C05_012M","Nonfamily household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
"S1101_C05_012MA","Annotation of Nonfamily household!!Margin of Error!!Total households!!SELECTED HOUSEHOLDS BY TYPE!!Householder living alone"
